user_id,bot,rate,opinion_tweet,friend_names,stubborn
901577425506721794,0,11.0,0.1202961926364776,"731434247257501696,1014886550172241920,92302750,484872080,1099242612823916544,1000274858247446528,300314836,2579488338,938368354389315584,1307084203,1082436239498854401,1071074503088852992,829959828219056128,2896275515,839782436498190336,967457108223496195,1068497504440909824,1083010929246306304,33960395,1070005500396359682,885877401263235072,1002923695151702018,594324317,1070257829280399360,3346464167,331556368,301008525,986996916704686080,1064411497592442885,977253498210406407,1046412288130011137,2328768848,162094209,185589233,2188044039,961950585133195264,551352736,843885338,3164290741,910061401,1255773595,975004412,837970631903887360,35777570,1049724010626465792,864228297613479938,392220309,859534493111156736,379718466,611836235,80815396,824933374708023298,814190434369105920,880867139200188416,307442930,105488203,770220718558707712,227343441,958819422,19990293,406978622,332834175,544330059,43268881,434031678,2776906450,1343987058,2796422286,556602197,437312387,141306388,2714198783,951480480,2670041552,942107963413745666,909395762387279873,983330663570071553,779949683477213184,2693271662,986224677201874944,1933350781,1598331678,2186556947,8460572,24384295,619500627,17750581,898583807900737536,485766356,2742080763,710399612549513216,70723029,2170667322,3242068996,268709525,361388805,154243977,990578313331707904,91598546,2894855645,2910572801,117459814,844930596166160384,700649116611670016,3222623040,952926584,968546189095391234,4643350547,317655205,977981810,423781346,811538128213254146,984957269673742337,23102336,409269482,3431591505,1696695636,2198279047,4061586491,3296783885,2774851390,771590972748640256,578143022,772007819361021952,319756723,84204116,419869818,365251227,1623926822,201387191,34570323,2359832670,829280595230486528,3040562002,2719781930,73369280,843748232,338955445,340517586,3054061793,132988557,2829534846,374483801,910764645807423489,14237828,182742410,842385862361026560,2801983300,807642631702478848,3014184753,318492642,32394550,92548542,436043540,717040304218632194,457444998,238673094,448394012,969845521,68440549,1566019675,477542308,4813171035,861611250652000256,1724714755,117798111,2479089538,742382030,613419982,21313364,299528878,128593679,556235681,386436213,403399062,34294667,864370472,3707794701,301272907,429754596,18969131,969728082,122672828,8350912,338985020",0
3436482087,0,7.0,0.0,"403647191,17801749,804540044954451968",0
1080295203934748672,0,140.0,0.44599251471493184,"1092886006498512897,1380350618,4063296063,149539920,399607308,792982914422149120,250323361,92734701,1081962839378706433,263036313,2331747024,480752391,869967847329550344,2951846267,540721019,311601642,858041350494793728,832246158391144448,3023497329,197492504,3021369148,1243147873,734327088,1055257777,857153285190537220,3281571272,906806879636148224,864595354578300928,1062336268045041665,427246481,4403039254,989072775036928000,1067019866815819777,32394550,123830541,114512948,1074804984078852096,1543813320,1024647535661600768,160534877,847766811311472646,38409296,1972890612,79944296,2392416606,383113719,846479916505944065,2482201542,10330232,348065089,2251689488,2727111399,839918275672813569,2169682599,307547481,2976130660,40056514,707908811470802944,1283018743,626390087,978184280,1116624668,962957508204793857,1059591027722465281,1028358496964759558,2277264485,1348148358,3179992621,965977891346493440,978332138029355008,475651407,238080747,108434962,852994950635671552,1391102611,1066452779479240710,2695927747,546277623,4905817683,1896310374,2294246655,578189188,338541307,925091274016854016,835174698623336448,122672828,338955445,450667485,1037383255354421248,112184058,1062458079470600194,2973569074,864145228038631426,864563712522420224,826854286734798848,704222685862174720,880359954582036483,1067042305570410497,2580787003,309207447,3374470083,858683949299761152,839467235840249856,2841533513,68940196,980972864068374528,818847510546546690,854428791854247937,2204263431,188739286,1086239349744783361,2874068475,749230571008786432,808440877865717766,1072280072231534595,8460572,38142665,53029114,1011302185,92849144,2329034473,613419982,300314836,793749212118867969,247325460,12786782,1067293921452179456,2424817127,246010365,1051861039627886593,2881757627,84308793,509981951,472852289,482878437,3835512381,2425339574,1014933668450750464,8350912,18396319,21313364,3306815273,2773565144,105165371,15658101,295643060,34294667,133663801,145556011,80122680,19491190,4897361049,910127605277495297,1084136405889150976,3028247758,338985020,34867057,47399805,68440549,1057018566183149568,1062330064799440897,1028668294751039488,19976004,1034660186668113920,1064998289161027584",0
903754538838097922,0,21.0,0.0,"3612305417,1274855814,1032967056",0
118236440,0,7.0,0.4451199806174131,"452962295,734327088,571065496,2954024641,4320217599,1019896608522194944,3414509973,4403039254,728558123124985856,394658733,747396545243455489,959444312244326406,835174698623336448,3230914433,1011302185,80810171,2163849279,380971294,804136071613259776,920987081815490560,309207447,1006898184537268225,1058027596745789440,1045398223945445377,388972391,450667485,3167562713,12786782,51077046,858041350494793728,1037383255354421248,363402480,858039239002533894,578189188,471163803,47399805",0
3422773625,0,14.0,0.0,"472852289,1246564861,1615592761",0
575166154,0,18.0,0.0,"3028247758,238080747,554485198,78085410,941106639138164738,105165371,2964496745,292872860,92849144,486927177,565339946,471163803,19976004,34570323,68440549,30225126",0
884796513175695360,0,42.0,0.48160367509083957,"1920691543,961028155296317440,3354964647,913647151393247232,859381315388534784,494593786,471163803,123830541,114512948,374184532,472412809",0
2915393138,0,3.0,0.2596548358815653,"2458231746,895118556504797185,789823688619266048,69545227,373157754,64643056,809115114,25924647,3289440085,2329066872,497092794,298652581",0
2871128651,0,14.0,0.0,"72516079,3028247758",0
