user_id,bot,rate,opinion_tweet,friend_names,stubborn
13153,0,1,0.59086,"1198071,15002103,18075931",0
13193,0,5,0.57344,"858051,972651,8216772,9395312,14792516,19032473",0
13261,0,32,0.58673,"4999,2328421,5775562,5810752,5873122,6576492,7040842,7740622,8892822,11744152,12193342,12655812,13234492,13407732,14155768,14427450,14526877,14529929,14558529,14641347,15065434,15231579,15246892,15576928,17158189,17732153,17743787,18169589,18185783,20344826,21114672,21792170,22162854,22635994,23106258,23465125,5975962",0
13263,0,59,0.58357,"586,1081,2426,7738,11848,12400,12513,12577,15453,618223,652193,688483,763300,784573,813402,816214,841791,901651,1268381,2981431,3034251,4557111,6145712,6320592,6576662,7860522,7985892,8038312,8953122,9410952,10444352,13393052,13658162,14109781,14130207,14213734,14253109,14295660,15161638,15583257,15951349,16194054,16399949,17570854,18071073,18099023,18146448,19193362,22522178,22563769,23666890,534073,1685711,9609632",0
13407,0,7,0.58002,"12,509,586,767,874,885,1081,1153,1192,1502,2426,3839,3840,4358,4602,4999,9265,10350,10727,11848,12514,12708,23833,24263,29283,30923,36823,43553,47973,74543,79543,150433,208163,428333,607093,611953,613653,624413,652193,678033,684743,709313,717313,742143,752133,755019,755367,756278,759186,759251,767396,768870,774675,774909,782010,783092,783214,785164,789158,807095,816234,817083,817970,819800,833071,839561,852241,853821,858051,858201,862681,890101,899701,901651,954001,972651,1048951,1051171,1052961,1060381,1062161,1142941,1175221,1194131,1201191,1236101,1246421,1270191,1285451,1344951,1536811,1588821,1621271,1652541,1917731,2097571,2182141,2298751,2374911,2384071,2681811,2729061,2735591,2864111,3108351,3215861,3460751,3497941,4300101,4341311,4517721,4557111,4925881,5036831,5041531,5392522,5436422,5448462,5668942,5763262,5780912,5822042,5948022,5971922,5986922,6044272,6141832,6249802,6267962,6300372,6707752,6730222,7336292,7461152,7748942,7770342,7794142,7957502,8105862,8315692,8400762,8453452,8504982,8622162,8953122,9075622,9300262,9462972,9468972,9676722,9715012,9719042,10780832,10782802,10788222,10952962,11375732,11435642,11995472,12095912,12100332,12185672,12454882,12798452,13404292,13483732,14031032,14058843,14063033,14086716,14094741,14133436,14135545,14173315,14199104,14226388,14244295,14276734,14328066,14348594,14360516,14368074,14409265,14434063,14437914,14511951,14562685,14603166,14677919,14681592,14690527,14746298,14784586,14792516,14834340,14883641,15012486,15066876,15137060,15164565,15171615,15174190,15225375,15234546,15399031,15473574,15486485,15667291,15675138,15746411,15770165,15859039,15976697,15985950,16010789,16017475,16076032,16086928,16120265,16184358,16242112,16250929,16261638,16273831,16353720,16686144,16820073,16867845,16999591,17033125,17071048,17269284,17302537,17368405,17468528,17715898,17812066,17812282,17948615,17996127,18138592,18165865,18169589,18363942,18412671,18519661,18592845,18616963,18618065,18631179,18725815,18839937,18949452,18983429,18997933,19084896,19139241,19430999,19489239,19568591,19685572,19740592,19921435,20017835,20067354,20150502,20166674,20182089,20192882,20196258,20608910,20611931,20832867,21000986,21116401,21340348,21344507,21564546,21827788,21918310,22622458,22710702,22733268,22828837,22832236,23096795,23839835,23997859,324,586,850,6590,10140,10548,36503,1685711,3562941,5558802,5691832,9489712",0
13409,0,108,0.58181,"10140,30923,36823,62623,79543,783214,807095,1008591,1051171,4207961,5392522,5971922,6141832,6480732,7313362,8119452,9636632,10500412,11640472,13393052,13493302,14166714,14348594,14377605,14515799,14529929,14677919,14706492,14834340,15483390,15893354,15985218,16017475,16244449,16306235,16381558,16704962,16917672,16986563,17011177,17094311,17355722,17732153,17885562,18025377,18169589,18320874,18339995,18638800,18839937,18929515,19463597,20014924,20189287,20348856,20406724,20725994,20772763,21268897,21316253,21583867,22219541,22681016,22685200,22771961,23196051,23578176",0
13413,0,62,0.60531,"12,767,874,885,1081,1084,1497,2986,3365,3426,5151,10223,10229,11552,11848,23833,36823,56873,78783,79543,173283,202003,636923,652193,683523,717313,754511,754978,756278,774675,774909,807095,812569,817113,817970,818095,819040,820585,822214,833071,839561,849221,862681,901371,980611,987681,1015991,1035491,1050111,1052961,1058581,1090561,1106501,1138981,1140451,1183041,1197291,1221471,1228541,1309321,1530371,1588821,1621271,1899161,1931631,2100521,2384071,2540851,2719961,2729061,2884161,2896341,3370001,3443591,3447221,3460751,3497941,3744281,3833701,3905651,4207961,4855501,5405222,5510212,5520672,5676952,5741722,5763262,6141832,6262812,6267962,6351572,6513952,6708952,6730222,6752232,6904582,7040692,7076492,7234682,7453012,7461152,7782442,7789282,7794142,8119452,8431652,8453452,8743302,8877162,8914942,9468972,9532402,9697962,9719042,9802572,9806742,10222862,10228272,10288912,10371822,10661622,10788222,11178672,11360522,11435642,11640472,11771512,11866582,11918032,12134692,12193342,12340562,12363972,12454882,12798452,12967822,13524182,13790282,14031032,14046504,14068794,14074803,14079852,14118292,14146966,14165980,14166096,14191378,14194803,14245378,14248346,14270650,14293032,14304170,14318005,14348594,14368074,14370819,14371183,14374527,14412533,14455321,14465607,14469397,14506351,14513611,14529929,14562685,14588748,14618194,14625534,14676022,14677919,14697045,14717197,14789146,14802013,14803082,14834340,14857950,14940354,14962779,15039301,15119140,15234546,15292813,15294551,15362195,15455314,15473574,15480686,15500308,15532932,15535991,15641893,15691197,15893319,15919864,15922604,15931415,15949696,15985111,15988753,16017475,16074930,16092768,16146515,16374182,16374818,16411851,16435797,16440354,16441758,16494036,16663709,16678793,16710056,16850771,16935292,16978888,17004618,17006157,17017636,17162799,17336372,17525171,17722477,17736232,18235017,18298094,18543858,18655567,18738423,18878834,18948541,19044299,19088288,19467440,20192882,20565828,20707070,20720536,20735177,20742461,20801631,20832113,21132877,21253935,21268897,21546288,21696279,21717987,21728303,21982720,22069212,22080646,22084427,22685200,22962785,23103351,23262069,23469253,23487853,23761008,23954775,586,10440,310403,723863,756412,813621,1001971,4940941,7626802,9489712",0
13459,0,15,0.57867,"6754922,15742493,15818978,16076032,16589206,16827148,20374262,22138134",0
13512,0,6,0.58151,"12,509,586,767,1192,1497,3839,3840,7083,9265,9566,10274,10336,10350,11848,36823,72403,79543,202003,611953,612473,626973,636923,652193,668243,717313,722523,759186,759251,767396,783214,807095,808627,809183,816214,820585,822214,826611,839561,858051,972651,1008591,1048951,1051171,1052961,1090141,1095691,1183041,1211311,1236101,1268381,1285451,1344951,1530371,1536811,1566661,1784701,1899161,2100521,2209381,2384071,2729061,2735591,3460751,4207961,4282171,5505302,5525212,5668942,5717962,5763262,6141832,6220862,6262812,6351572,6361722,6449282,6513952,6708952,6730222,7125712,7140572,7336292,7769702,7895332,8315692,8417312,8453452,8567882,8622212,9273802,10038642,10142302,10228272,11413172,11419392,11435642,11470032,11640472,12454882,12460682,13436432,14062180,14063033,14065571,14086367,14109203,14117196,14134204,14135545,14178312,14227559,14231571,14238795,14297863,14348594,14361342,14368074,14469397,14552278,14562685,14588748,14677919,14780086,14780915,14834340,14924402,14940354,14988416,15066876,15257682,15317676,15470403,15859039,15917909,16017475,16074627,16076032,16261638,16404712,16436273,16613670,17004618,17179368,17308956,17392948,17431654,17699359,17838616,17839720,18124625,18166989,18196974,18351403,18485250,19270440,19604028,20608910,20742461,20772763,20832113,21982720,22458077,22642788,23839835,11106,723863,785093,892741,6904592",0
13532,0,12,0.58085,"12,22,586,874,1081,1192,3840,10545,11752,36823,71903,79543,652193,781293,783214,807095,1035491,1090561,1183041,1221471,1236101,1271901,1547221,1621271,2195241,2981431,3108351,5392522,5668942,5763262,6449282,6513952,8953122,9571702,10454672,11252962,11640472,11672342,11866582,11995472,12451812,12579352,12886812,13436432,13744592,14062071,14085040,14256353,14377605,14415152,14452238,14515799,14529929,14957147,15104433,15147042,15304001,15545124,15727981,16002085,16017195,16017475,16323835,16350505,16637308,16657321,16855700,16906137,17008726,17179368,17529383,17812282,17878322,17995040,18206161,18567605,18948541,18962674,19422491,19602746,19682187,19694845,20077043,20182642,20764031,21576543,22080646,22322364,22429979,22589449,953,60343",0
13550,0,4,0.58276,"10350,12161,13567,63273,581233,591313,612473,652193,701233,783214,786491,820585,972651,1344951,1489691,1774511,2384071,3460751,4491811,5668942,5959342,6141832,6289722,7076492,7589572,7640782,10228272,11435642,13010422,14063149,14094741,14118029,14138514,14243397,14348594,14456191,14464766,14569869,14812361,15119529,15233347,15235811,15635604,15668664,15920704,16017475,16589206,16941796,16973333,16991628,16998020,17017636,17062358,17210050,17336372,17707048,18058741,18290612,18339648,18720595,18809812,18878834,18948541,19329393,19345435,19380829,19530289,19533817,19626301,19702547,19910414,19945539,19962737,20045072,20065342,20098015,20291015,20928137,21447363,21513468,21600927,21697211,22084427,23217907,23577049,23578176,953,6590,3202281,3768771",0
13566,0,68,0.58055,"29283,807095,851211,1917731,2030711,2836421,4207961,7125512,7309052,7864222,7900962,9300262,9840002,10069612,11695602,11864172,13393052,13493302,13524182,14046504,14275426,14276734,14327933,14370819,14372270,14377605,14434063,14529929,14588748,14630443,14677919,14700316,14717197,14855994,14868189,15458694,15467700,15483390,15554922,15675351,15691197,15727317,15754281,15763959,15808218,15837659,15859912,15893116,15935927,15985111,16017475,16045956,16076032,16098834,16099432,16101600,16153562,16172991,16370091,16376937,16476783,16589206,16684243,16826147,16935292,17001490,17004618,17006036,17006157,17017636,17119688,17187492,17654763,17737614,18021621,18042754,18584932,19017675,19034656,19146492,19168381,19545932,20093233,20221325,20731951,21293089,21311325,21316253,21982720,22162854,22320092,22642788,22795984,22803302,23121340,23448056,23588075,23839835,23995748,807382,3264161",0
13567,0,10,0.58942,"12,1081,10350,10638,11848,12161,12514,15453,20693,22253,23833,26703,37093,51013,63803,82433,610903,617063,651953,747153,770545,786491,798201,817083,890101,899701,1090141,1535551,2073391,2223571,2513671,2825341,4622401,4967421,5676102,5774462,5959342,6688272,7340612,7694282,8340382,8526432,10228272,11375732,13585232,13956652,14138514,14231648,14233500,14412217,14437008,14761655,14781056,14824675,14942319,14946008,15039921,15102110,15212955,15237935,15629200,15635867,15681662,16120265,16144669,16686076,16906137,17394561,18363492,18627588,18642786,18720595,18970977,19119879,19160166,19212550,19314398,19556080,19629753,20159596,20772763,22386062,1720,5177,12514,51013",0
13582,0,27,0.58142,"767,13567,783214,808627,1344951,1388851,1917731,2100521,2729061,3497941,5668942,6539592,7812462,9449502,10228272,11866582,13369762,13393052,13493302,13524182,14155907,14167540,14208881,14318005,14377605,14529929,14590764,14663137,14765585,15146558,15359578,15482156,15576928,15644999,15950681,16005250,16017475,16031897,16176894,16193879,16251776,16395449,16848539,17212474,17348525,17726655,17728424,17736232,18000919,18104752,18131961,18678924,18948541,19084896,19312147,19387798,19530289,19568591,19781646,20001563,20540348,20772763,20794926,21148293,21228708,21266548,21355225,21578722,22771961,22835583,23177270,23287527,23396262,7193212",0
13597,0,2,0.58288,"14100010,14744551,16998020,17336372,17476186,18225967,18339648,18720595,19910414,19945539,21184599,22084427",0
13598,0,1,0.57706,"2426,428333,800887,807095,1183041,1652541,2735591,3108351,3137941,8848642,12513472,14511951,14677919,15191926,15224867,15670452,16076032,16589206,16644588,17919393,18040230,18381609,19606528,21866939,10548",0
13667,0,3,0.946897300163,,1
13701,0,17,0.58968,"12,22,767,2426,12161,12320,12759,22253,30923,36823,637533,668863,783214,790205,817083,1291831,1436461,1688741,2384071,2665601,4221431,5444392,5780032,5959342,5976992,6141832,6742522,8315692,8526432,8732322,8892822,9462972,11866582,12513472,13748562,14083693,14094741,14166714,14231571,14256353,14569869,14625899,14680023,14761655,15486485,15644999,15649438,15741036,16024323,16127841,16153562,16435797,16481759,17062358,17064600,17097703,17201202,17336372,17791878,18027952,18125335,18137723,18720595,18740982,18758101,18760928,19132700,19428539,19676294,20092633,20098015,20196258,20375332,20466483,20643592,20945894,21111883,21568012,21800244,22084427,22386062,22898904,23004495,23217907,23751066,23930286,24034702,5177,7346432,11419722",0
13707,0,15,0.54253,"742143,783214,972651,1367531,7705112,7797382,10228272,15075753,15923797,15926855,16032925,16045956,18087749,18648609,18956073,19286059,19417492,3513571",0
13740,0,3,0.58138,"874,1084,2185,2426,5628,10350,12320,12514,36823,428333,636923,761443,775674,783214,816214,817113,820585,972651,1048951,1090141,1183041,1530371,1554421,1662741,2100521,2729061,3421241,3422591,3649091,4103881,4170491,5392522,5741722,5815592,6141832,6604072,8315692,9348562,10228272,11435642,11771512,12860612,13393052,13824432,14092590,14094741,14119916,14200536,14348594,14515799,14715910,14725343,14834340,14939909,15026000,15496662,15587639,16252233,16261564,16445062,16613670,17316885,17431654,18206161,18326847,18720595,19503626,19576571,20158880,22080646,22084427,22162854,22677427,23120192,23838260,638533,794186,9633802",0
14283,0,1,0.58335,"586,3839,3840,8273,10350,22253,36823,46713,79543,636923,637533,646913,652193,656863,668243,680423,767396,817083,841791,862681,917321,1070541,1159251,1183041,1216791,1236101,1434051,1566661,2384071,5676102,5763262,7125712,7213362,7440462,7460562,8216772,8526432,8622212,9596232,11375732,11458102,12217962,13096002,14069034,14092590,14137737,14149882,14231571,14285074,14348594,14426048,14438306,14519526,14563376,14614922,14717846,14761655,14904688,14912780,14957479,14964767,15028394,15077795,15078306,15567438,15629200,15692193,15791237,15976705,15999465,16017475,16116457,16193325,16309982,16338909,16645904,16878634,17064600,17299798,17828777,18279240,18627588,18783350,18920834,18948541,19119879,19682187,19938347,20079975,20949658,21076522,21145430,21576543,21630362,22114247,22386062",0
14763,0,1,0.991306,,1
15453,0,90,0.58732,"12,586,874,1497,2391,10350,10638,12514,12773,13263,22253,36823,78663,652193,668863,755485,783214,792676,817083,841791,899701,901371,975691,1291711,1688741,2054101,2100521,2141321,2998581,3285511,3471901,3497941,4265731,4491811,5668942,5763262,6077152,6320592,6742522,7097602,7110322,7460562,7739832,7910652,8038312,8340382,8526432,8660462,8924382,9551792,9571702,10399172,10796562,12377822,13393052,13404292,13640312,14090948,14202167,14256353,14299410,14341663,14367669,14378050,14401382,14455321,14486383,14526877,14534412,14538587,14590010,14605313,14625899,14680556,14684697,14697045,14752818,14781056,14861000,14928483,15002220,15102110,15205606,15374401,15542781,15576928,15583257,15601717,15629200,15649438,15692193,15741036,15755360,15813127,15907183,16002085,16017475,16017866,16144669,16302665,16442379,16504257,16597587,16693033,16944165,17527655,17794636,17966292,17982417,18114290,18206161,18472143,18519547,18876842,18881035,19057893,19119879,19556080,19629753,19847765,19969758,20079975,20110424,20299825,21767394,22386062,22701745,22981298,23141473,23447493,23863969,5177,6590,777993,789754,1332321,6944982,7635942,8726812",0
16043,0,12,0.5863,"12,1497,2372,2391,2426,3426,4999,36823,975691,1882601,2182141,3722591,14231571,14372270,14593987,14705216,18655567,23578176,789754",0
16263,0,5,0.58979,"22253,82433,128163,161073,274883,615403,770545,786764,798201,877421,1183041,1652821,3215861,3538181,4300101,4450541,9317292,9771752,15577213,16483747,12570,631473",0
16373,0,2,0.57265,"36823,656233,904411,1183041,1917731,13393052,14804579,15276283,16130041,16912124,17921386,18725815,19084896,22162854,3559201",0
16743,0,4,0.5876,"767,2426,3839,636923,652193,807095,820585,928481,950531,1008591,1049171,1106501,1183041,1236101,2729061,3497941,4099171,5734902,6141832,7125712,7215512,7385452,7794142,7804612,8315692,10288912,13393052,13524182,14146966,14192558,14231571,14370819,14677919,14717197,14834340,14873618,14940354,15292813,15455314,15554922,15644999,15667291,15691197,15697364,15728161,15763959,15818978,15939644,15950681,15985111,16006592,16017475,16076032,16250929,16582131,16589206,16711026,17004618,17006157,17017636,17757642,18511475,18655567,18766459,19084896,19847765,20772763,20832113,21268897,21728303,21785215,22084427,22642788",0
17673,0,23,0.59384,"12161,12514,13567,36823,36883,37093,78343,82433,777554,890101,1183041,1630761,1633581,1670701,2100521,2729061,3471901,6244332,7040842,7076492,8131452,9268602,12908422,14580197,14714760,15296958,15624805,15629200,16171763,16176894,18638800,19021386,19065008,20048429,20414807,10140,8320562",0
18893,0,4,0.60046,"2426,10545,30923,36823,76373,636923,767438,790205,975691,1688741,2488811,4300101,13682312,14166714,14189338,14714640,14782218,14870713,15085845,15545124,15907183,16066898,16334303,17431654,17488457,18795861,18839352,20109267,21765907,16743,3087901,5717942,7256872",0
19773,0,2,0.57697,"1421741,14677919,14717197,16017475,16250929,17243582,17998609,18251414,22545453,23999515",0
19783,0,3,0.58301,"17,586,2185,37873,1236101,1436461,6044272,9439432,9571702,14231571,14277202,14836009,16017475,20348856,22727874,656233",0
19853,0,1,0.5832,"12,409,528,586,2185,22453,30923,40033,637533,638533,652193,783214,816214,817083,875511,4265731,4366051,5668942,5763262,7852612,14143983,14253109,14367669,14485678,15976705,16017475,17396212,19556080,790205,6944982",0
20133,0,4,0.58967,"767,2426,12514,612473,817113,1183041,2065391,2729061,5971922,6539592,7076492,7809992,7900962,10798802,14231571,14544981,14697045,14752085,14966163,15061455,15557503,15644999,15899116,16132605,16504257,17017636,17186042,17336372,17933431,18255185,18720595,18725815,19530289,19910414,20204500,20926531,20946303,21148293,21268897,22194330,23827692,8035302",0
20243,0,5,0.58057,"12,509,767,885,3839,3840,4999,8569,9265,10350,11848,12514,23833,36823,38003,79543,150433,202003,717313,742143,756278,759251,774909,783214,817970,819040,852241,858051,972651,1024691,1049171,1051171,1052961,1062161,1140451,1183041,1221471,1285451,1344951,1652541,1899161,2100521,2195241,2384071,2726611,2729061,2884771,3108351,3250841,3460751,3497941,4207961,5153221,5668942,5741722,5763262,5971922,6141832,6183492,6267962,6361512,6375322,6604072,6730222,7309052,7794142,7864222,8010122,8453452,8736882,8861752,8953122,9300262,9532402,9567972,10228272,10322132,10500412,11435642,11621822,11640472,12011422,12193342,12432262,12454882,13045342,13393052,13524182,14105568,14111171,14146966,14290222,14294089,14304462,14328066,14340145,14368074,14437914,14473569,14602259,14677919,14717197,14752085,14780915,14834340,14855994,14856348,14857525,14957147,15033883,15108702,15162136,15164565,15224867,15279429,15450996,15454871,15458694,15486485,15522884,15637574,15644999,15667291,15691197,15730608,15763959,15808218,15859039,15902877,15935927,15939644,15985111,16012783,16016427,16017475,16018026,16041234,16042794,16045956,16076032,16153562,16289896,16316116,16434558,16582131,16589206,16711026,16855888,16935292,16955991,17004618,17006157,17308956,17369951,17383707,17994509,18058741,18205531,18742360,18791763,18948541,18949452,18978610,19034656,19038768,19207266,19824430,20064482,20150502,20455625,20562637,20733972,20742461,20978103,21268897,21323268,21368060,21414576,21846563,21980816,22059385,23086233,23187207,23839835,23954775,723863,2331451,5558802",0
20503,0,4,0.57638,"12,767,1081,1084,1192,2372,2692,3839,3840,10545,10638,11037,12376,36823,57853,383323,644493,652193,668863,768632,790205,807095,893211,972651,1008591,1236101,1344951,1917731,1941721,2384071,2729061,2884771,2981431,3015371,3471901,3652891,4923811,5444392,5676102,5961382,5968902,5971922,6044272,7016052,7189352,7234682,7259022,7352872,7353092,7377552,7460682,7492672,7595102,7640782,7996082,8442372,8453452,8515632,8526432,8622212,9395312,9462972,9512412,9900422,10798802,11316982,11435642,11458102,11491782,11640472,12096202,13049362,14094741,14096763,14201924,14236470,14266396,14285074,14368074,14412533,14416477,14464766,14593359,14682370,14717442,14782736,14834340,14872837,14928483,15012486,15054037,15082635,15224867,15276283,15435173,15448383,15467700,15629200,15669672,15692193,15754281,15976697,16001350,16002085,16010789,16016427,16017475,16041234,16076032,16117904,16353245,16399949,16467378,16504257,16560657,16589206,16709797,16849854,16912124,17033313,17064600,17076385,17179368,17449887,17469492,17974481,18137723,18183967,18567978,18638800,18643437,18720595,18983429,19070298,19259102,19556080,19619556,19636731,19727189,19806908,19923638,20097201,20374262,20479873,20555201,20713061,20958324,21084314,21323268,21767394,22386062,22505196,22585953,23485648,23839835,953,789754,11849112",0
20693,0,18,0.58771,"6031,13567,15453,78663,668863,770545,783092,786491,813402,1291711,2883191,3140541,4963861,5212061,5676102,6320592,6742522,7110322,7506512,10077242,10399172,12672772,13096002,13110952,13818792,14063149,14166714,14179036,14243397,14465889,14668929,14761655,14835101,15102110,15453583,15489291,15583257,15629200,15692193,16109631,16144669,16686076,17064600,17336372,17911526,18720595,19013192,19107004,20098015,20935258,22386062,22908435,23424545,23578176,5177,777993,8985402",0
21443,0,20,0.58557,"2015,2426,826611,1029721,2100521,4099171,5384462,6214082,6899972,6904582,8315692,11728832,13393052,13528612,13854472,14110118,14130528,14235543,14236398,14296053,14297863,14311701,14352556,14362252,14364154,14377605,14726672,14746298,14896016,15385759,15387489,15388650,15553222,15685133,15726077,15742946,15854126,15909473,15926913,15928168,16002085,16066283,16108403,16265201,16496165,16516106,16545954,16554616,16661997,16714443,16739684,16993698,17258343,17371795,17431654,18234973,19608297,20085468,20110424,20222055,21057630,21279256,21280975,21998156,22037861,22419345,22931893,23201339,23604791,23831682,23995748,791397,3899801,7626802",0
22253,0,98,0.59029,"12,528,767,874,1081,1084,1192,1497,2185,2391,2426,6031,6735,10350,10545,12161,12376,12514,12773,12947,13567,15453,16263,17673,22453,24263,30923,34883,35253,36823,37093,37873,63803,82433,128163,161073,208163,615403,624173,630163,631503,636923,637533,652193,658643,665833,668243,668863,674593,678033,755367,755504,756161,768632,778102,782010,783092,783214,796605,798201,807095,808432,817083,817113,820585,823484,860281,862681,877421,899701,928481,975691,987681,1008591,1049171,1052961,1106501,1159251,1183041,1271901,1436461,1702611,1746801,1763261,1777681,2087371,2100521,2182141,2195241,2223571,2328421,2367271,2384071,2563081,2729061,3215861,3817401,4099171,4265731,4491811,5392522,5614412,5668942,5741722,5763262,5774462,5959342,6141832,6320592,6688272,6699552,6742522,6813852,7019512,7076492,7114202,7125712,7232752,7243332,7440462,7460562,7826502,8038312,8220582,8315692,8622212,8836032,9006272,9532402,10265282,10600312,10660802,11221692,11435642,11744152,12169762,12193342,12266442,12668332,12768112,12834972,12860612,13073662,13393052,13450272,13502742,13854472,14052638,14086367,14090948,14092590,14097951,14106909,14137737,14138514,14148091,14149882,14166065,14215322,14229194,14231571,14231648,14237896,14256353,14256647,14278608,14304302,14336349,14341663,14348594,14379485,14381110,14500028,14500363,14515799,14529929,14579229,14625899,14628988,14683136,14697045,14700316,14714760,14834340,14928483,14936359,14940354,14957377,14966163,14982804,15078306,15181734,15224867,15298971,15348151,15374401,15383021,15415604,15437616,15467700,15480686,15525914,15576928,15629200,15642209,15644999,15649438,15652540,15679149,15755360,15813127,15893116,15902877,15907183,15970820,15996661,16002085,16017475,16153562,16170115,16219269,16222904,16265742,16347964,16378093,16442379,16566947,16582131,16823185,16906137,16912124,17004618,17006157,17064600,17078914,17097703,17194060,17336372,17394761,17432389,17465324,17533464,17565514,17974481,18006802,18018355,18101713,18137723,18149142,18228898,18351403,18443480,18464266,18582812,18638800,18720595,18745824,18758101,19166519,19530289,19556080,19568591,19608297,19682187,19694315,20079975,20097362,20098015,20196258,20568890,20665221,20772763,20919626,21167686,21212087,21228708,21268897,21576543,21696279,21785215,21879831,22080646,22084427,22162854,22168487,22231438,22270118,22386062,22756947,23031094,23141473,23232306,23356719,23404794,23578176,23831682,24034702,324,953,5177,8888,386933,4260171,5823382,6944982,7346432",0
22453,0,7,0.58309,"528,1153,2185,2391,6735,8273,10221,10350,10545,11335,12376,19853,34883,36823,161073,636923,652193,693423,720503,724063,755756,766566,805311,807095,808627,823012,862681,875511,901651,1183041,1236101,1268381,2100521,5507572,6154922,7157722,7519272,8315692,12377822,14166714,14231571,14348594,14968484,15481606,15946976,16306235,16892481,17394761,17431654,17732153,18324662,18359716,18638800,18948541,20011858,20221325,22084427,23578176,790205",0
22713,0,43,0.58475,"774842,797206,817113,1193421,1329901,1525391,2100521,3471901,6742522,7132602,7468182,7938112,8315692,11131522,13010422,14116034,14123310,14130792,14594844,14684697,14687971,14787758,14981648,15249499,15325768,15384968,15420729,15486485,15535991,15649438,15691197,15730608,15763959,15810778,15818343,15846618,15922651,15939644,15954704,16141831,16145763,16289896,16303076,16504257,16594832,16714443,16817799,16823185,16988803,17336372,17488457,17666303,17768442,18042754,18338051,18354816,18494510,19070315,19166519,19234329,19321988,20110424,20208431,20728459,20731951,20794926,20966928,21435474,22316978,22642788,22942762,23183848",0
23143,0,7,0.58013,"428333,742143,759251,807095,2097571,3108351,5392522,6539592,11866582,13393052,14125563,14293310,14511951,14594844,14678743,14887656,15012486,16041234,16686144,19034656,19608297,21459150,22162854,22739764",0
23493,0,1,0.959626,,1
23803,0,2,0.57607,"528,586,767,850,1497,2391,2426,2692,3839,3840,7482,10140,10350,10470,15453,36823,202003,383173,428333,469763,644493,652193,709313,759251,769920,807095,816658,817083,820585,852241,858051,893211,950531,975731,1051171,1090561,1140451,1175221,1236101,1489691,1520501,1547221,1719941,2020351,2030711,2087371,2182141,2195241,2234881,2371631,3108351,3462061,3497941,3512101,3817401,3925681,4099171,4207961,4265731,4282171,4515851,5105001,5336752,5392522,5657832,5668942,5721202,5763262,5771252,6096642,6141832,6183492,6267962,6332292,6439652,6466252,6782382,7097602,7141302,7640782,7768402,7848802,8119452,8241232,8315692,8412262,8442372,8475532,8622212,8732322,8953122,9300262,9328572,9332442,9507342,9532402,9840002,9972492,10288912,10322132,10666432,10747572,10796562,10979382,11178612,11435642,11584622,11616772,11621822,11666922,11687752,11688592,11744152,11954462,12096202,12193342,12245632,12340562,12421082,12451812,12455302,12612432,12618872,12685742,12889162,13010422,13148382,13334072,13368342,13375242,13404292,13524182,13575602,13676552,13850422,13851852,14011372,14046504,14086367,14091932,14096763,14097951,14139584,14155907,14173315,14192329,14215609,14221572,14231571,14243746,14269478,14270650,14290222,14303497,14303535,14317810,14328066,14348157,14367669,14381600,14401607,14409630,14412533,14460241,14473569,14511951,14515799,14519041,14529929,14552720,14578312,14619527,14619600,14657786,14677919,14714760,14729597,14781473,14834340,14848968,14855994,14857801,14886552,14908149,14929834,14940354,14981648,14982804,15005664,15041321,15099054,15100219,15111062,15115726,15119529,15162136,15338284,15358348,15369355,15433452,15456335,15650252,15675013,15688781,15727317,15728161,15741036,15744587,15754851,15777758,15813127,15833171,15840805,15893354,15908429,15908631,15922651,15931637,15931663,15935709,15950086,15974588,15985111,15988175,15998509,16001350,16005250,16006592,16012000,16012783,16017475,16021608,16072058,16076032,16104258,16115811,16130041,16141134,16162149,16194566,16211566,16222904,16242112,16244449,16248619,16254381,16259364,16299754,16303076,16319761,16378093,16399949,16400913,16434028,16439573,16440354,16442379,16459325,16649558,16684243,16686144,16714443,16815644,16855888,16892481,16906137,16931374,16961084,17006157,17066022,17094311,17243582,17310228,17316885,17369951,17383707,17424947,17463137,17469492,17474017,17511846,17519978,17539413,17565514,17604636,17610715,17614726,17717552,17746914,17768442,17783446,17866318,17877122,17907987,17910554,17966292,17998609,18020246,18038269,18083797,18140939,18149142,18164272,18174520,18205531,18206161,18207451,18228898,18251586,18351403,18364847,18385356,18615231,18651494,18655567,18678924,18690342,18751963,18771370,18791654,18814041,18817351,18819380,18839937,18842214,18909502,18949452,18956073,18962489,18967418,19024627,19077435,19084896,19152977,19160559,19166519,19186003,19247844,19416225,19417492,19511752,19556080,19604028,19606528,19923638,19927466,19947114,20002475,20079975,20086360,20095393,20159596,20182089,20398450,20406724,20453211,20520812,20543755,20582214,20728459,20742461,20758087,20772763,21079407,21110912,21134925,21164079,21212087,21268897,21316253,21534951,21538116,21688902,21733692,21765882,21800063,21848018,21865219,22089567,22231438,22260999,22293360,22419345,22429979,22522178,22641165,22642788,22771961,22824309,22931893,22981298,23030211,23097748,23232204,23365803,23376077,23578274,23583267,23839835,23922797,23995748,24002724,5356,702993,4900391",0
